Employee_ID,Corporate_ID,Employee_Name,Employee_Title,Employee_Suffix,Occupation,Grade_Level,Monthly_Salary_GHS,Age,Gender,Gender_Guess,Dependents,Smoker
EMP01142,CORP041,Cheryl Chandler,,,Fleet Manager,Mid,8500,39,Male,Female,0,No
EMP01143,CORP041,Steven Cruz,,,Fleet Manager,Senior,12000,52,Female,Male,0,Yes
EMP01144,CORP041,Erin Rivera,,,Fleet Manager,Mid,8500,54,Male,Female,4,No
EMP01145,CORP041,Robert Zimmerman,,,Warehouse Officer,Senior,7000,49,Female,Male,3,Yes
EMP01146,CORP041,Cheryl Lewis,,,Fleet Manager,Junior,6000,24,Female,Female,0,No
EMP01147,CORP041,George Simmons,,,Warehouse Officer,Senior,7000,35,Female,Male,3,No
EMP01148,CORP041,Teresa Ross,,,Fleet Manager,Mid,8500,23,Female,Female,1,Yes
EMP01149,CORP041,Jennifer Shaffer,,,Fleet Manager,Junior,6000,53,Female,Female,3,Yes
EMP01150,CORP041,Bradley Wilson,,,Fleet Manager,Junior,6000,32,Female,Male,2,Yes
EMP01151,CORP041,Marie Tucker,,MD,Fleet Manager,Senior,12000,35,Male,Female,1,No
EMP01152,CORP041,John Martinez,,,Warehouse Officer,Senior,7000,53,Male,Male,2,No
EMP01153,CORP041,Susan Bryant,,,Fleet Manager,Junior,6000,27,Male,Female,3,No
EMP01154,CORP041,Maria Perez,,,Warehouse Officer,Senior,7000,36,Female,Female,4,Yes
EMP01155,CORP041,John Graham,,,Fleet Manager,Mid,8500,38,Male,Male,0,Yes
EMP01156,CORP041,Bryan Deleon,,,Fleet Manager,Junior,6000,26,Female,Male,1,Yes
EMP01157,CORP041,Kristina Edwards,,,Fleet Manager,Junior,6000,50,Female,Female,3,No
EMP01158,CORP041,Alicia Atkins,,,Warehouse Officer,Mid,5000,53,Female,Female,1,Yes
EMP01159,CORP041,Susan Cox,,,Fleet Manager,Junior,6000,48,Male,Female,4,No
EMP01160,CORP041,Aaron Davidson,,,Warehouse Officer,Senior,7000,46,Female,Male,3,No
EMP01161,CORP041,Richard Barr,,,Warehouse Officer,Mid,5000,42,Male,Male,1,Yes
EMP01162,CORP041,Laura Mathis,,,Warehouse Officer,Mid,5000,57,Female,Female,4,No
EMP01163,CORP041,Kristin Norman,,,Warehouse Officer,Senior,7000,53,Female,Female,2,No
EMP01164,CORP041,Michele Leon,,,Fleet Manager,Junior,6000,51,Female,Female,0,No
EMP01165,CORP041,Danielle Peterson,,,Fleet Manager,Senior,12000,33,Male,Female,1,Yes
EMP01166,CORP041,Brian Richmond,,,Warehouse Officer,Senior,7000,41,Female,Male,2,No
EMP01167,CORP041,Ethan Harrison,,,Warehouse Officer,Mid,5000,53,Male,Male,3,Yes
EMP01168,CORP041,Courtney Kelly,,,Warehouse Officer,Junior,3500,34,Female,Female,1,No
EMP01169,CORP041,Christopher Williams,,,Warehouse Officer,Junior,3500,42,Female,Male,4,No
EMP01170,CORP041,Robert Cervantes,,,Warehouse Officer,Mid,5000,29,Female,Male,0,No
EMP01171,CORP042,Laura Crawford,,,Claims Analyst,Senior,14000,38,Female,Female,4,No
EMP01172,CORP042,Sherry Rocha,,,Insurance Officer,Mid,8000,33,Male,Female,0,No
EMP01173,CORP042,Julia Martinez,,,Claims Analyst,Senior,14000,27,Female,Female,2,No
EMP01174,CORP042,Willie Rodriguez,,,Claims Analyst,Junior,6000,25,Male,Male,3,No
EMP01175,CORP042,Nicole Steele,,,Insurance Officer,Senior,12000,35,Female,Female,2,No
EMP01176,CORP042,Deborah Bond,,,Claims Analyst,Senior,14000,41,Female,Female,3,No
EMP01177,CORP042,Justin Wilson,,,Insurance Officer,Junior,5000,31,Female,Male,4,Yes
EMP01178,CORP042,Rhonda Martin,,,Claims Analyst,Senior,14000,51,Female,Female,0,No
EMP01179,CORP042,Mark Chan,,,Claims Analyst,Junior,6000,44,Male,Male,4,No
EMP01180,CORP042,Ronald Parks,,,Claims Analyst,Mid,9000,29,Male,Male,4,Yes
EMP01181,CORP042,Samantha Park,,,Claims Analyst,Mid,9000,48,Female,Female,4,Yes
EMP01182,CORP042,David Stevens,,,Insurance Officer,Junior,5000,55,Male,Male,1,Yes
EMP01183,CORP042,Angelica Morrison,,,Claims Analyst,Junior,6000,48,Male,Female,4,No
EMP01184,CORP042,Stacy Johnson,,,Claims Analyst,Junior,6000,54,Female,Female,1,Yes
EMP01185,CORP042,Kristen Scott,,,Insurance Officer,Senior,12000,50,Male,Female,0,No
EMP01186,CORP042,Terry Brown,,,Insurance Officer,Senior,12000,44,Male,Male,1,No
EMP01187,CORP042,Frank Adams,,,Claims Analyst,Junior,6000,49,Female,Male,3,No
EMP01188,CORP042,Jack Moore,,,Claims Analyst,Junior,6000,29,Male,Male,3,No
EMP01189,CORP042,David Paul,,,Insurance Officer,Junior,5000,31,Male,Male,0,No
EMP01190,CORP042,Elizabeth Mills,,,Claims Analyst,Senior,14000,24,Male,Female,1,No
EMP01191,CORP042,Lauren Costa,,,Insurance Officer,Junior,5000,42,Female,Female,3,Yes
EMP01192,CORP042,Daniel Martinez,,,Insurance Officer,Mid,8000,38,Female,Male,2,Yes
EMP01193,CORP042,Emily Evans,,,Insurance Officer,Senior,12000,51,Female,Female,4,No
EMP01194,CORP042,Chris Owens,,,Insurance Officer,Junior,5000,39,Male,Male,4,No
EMP01195,CORP042,Ronnie Warren,,,Claims Analyst,Junior,6000,46,Female,Male,0,No
EMP01196,CORP042,Zachary West,,,Claims Analyst,Junior,6000,45,Male,Male,4,No
EMP01197,CORP042,Aaron Moss,,,Insurance Officer,Mid,8000,32,Female,Male,3,No
EMP01198,CORP043,Luke Murray,,,Claims Analyst,Junior,6000,35,Male,Male,3,No
EMP01199,CORP043,Brian Garcia,,,Insurance Officer,Senior,12000,30,Female,Male,2,Yes
EMP01200,CORP043,Kevin Quinn,,,Claims Analyst,Senior,14000,29,Male,Male,1,Yes
EMP01201,CORP043,John Wilkinson,,,Claims Analyst,Senior,14000,47,Male,Male,0,Yes
EMP01202,CORP043,David Meza,,,Insurance Officer,Mid,8000,51,Male,Male,4,No
EMP01203,CORP043,Sherry Lang,,,Claims Analyst,Mid,9000,57,Male,Female,0,Yes
EMP01204,CORP043,Mary Mathis,,,Insurance Officer,Junior,5000,27,Male,Female,0,Yes
EMP01205,CORP043,Shirley Harper,,,Claims Analyst,Junior,6000,46,Male,Female,4,Yes
EMP01206,CORP043,Caroline Gray,,,Insurance Officer,Junior,5000,47,Female,Female,0,Yes
EMP01207,CORP043,Lisa Harris,,,Claims Analyst,Senior,14000,55,Female,Female,0,No
EMP01208,CORP043,Nicole Rodriguez,,,Insurance Officer,Mid,8000,25,Male,Female,0,Yes
EMP01209,CORP043,Nicholas Martin,,Jr.,Claims Analyst,Senior,14000,48,Male,Male,4,Yes
EMP01210,CORP043,Charles Jackson,,,Claims Analyst,Senior,14000,45,Female,Male,0,Yes
EMP01211,CORP043,Dylan Christensen,,,Insurance Officer,Junior,5000,32,Female,Male,1,Yes
EMP01212,CORP043,Joshua Hoffman,,,Insurance Officer,Senior,12000,27,Male,Male,2,No
EMP01213,CORP043,Olivia Robertson,,,Insurance Officer,Junior,5000,37,Female,Female,0,No
EMP01214,CORP043,Kevin Williamson,,,Claims Analyst,Mid,9000,37,Female,Male,3,No
EMP01215,CORP043,Joseph Stanton,,,Claims Analyst,Mid,9000,46,Female,Male,3,Yes
EMP01216,CORP043,Amanda Hall,,,Insurance Officer,Mid,8000,57,Female,Female,0,No
EMP01217,CORP043,Jason Peters,,,Insurance Officer,Mid,8000,27,Female,Male,2,Yes
EMP01218,CORP043,James Clark,,,Claims Analyst,Senior,14000,26,Female,Male,2,No
EMP01219,CORP043,Anthony Summers,,,Insurance Officer,Mid,8000,40,Male,Male,0,Yes
EMP01220,CORP043,Timothy Rose,,,Claims Analyst,Senior,14000,24,Male,Male,3,No
EMP01221,CORP043,Mason Gonzales,,,Insurance Officer,Mid,8000,35,Female,Male,4,Yes
EMP01222,CORP043,Elijah Murray,,,Claims Analyst,Mid,9000,24,Female,Male,2,No
EMP01223,CORP043,Lisa Gonzalez,,,Insurance Officer,Senior,12000,50,Female,Female,3,Yes
EMP01224,CORP043,Randy Greene,,,Insurance Officer,Senior,12000,30,Female,Male,4,Yes
EMP01225,CORP043,Arthur Harvey,,,Claims Analyst,Senior,14000,38,Male,Male,0,No
EMP01226,CORP043,Karen Diaz,,,Insurance Officer,Mid,8000,46,Male,Female,2,No
EMP01227,CORP043,Regina Rodriguez,,,Insurance Officer,Junior,5000,38,Female,Female,1,Yes
EMP01228,CORP043,Dana Kelly,,,Insurance Officer,Mid,8000,43,Female,Female,3,No
EMP01229,CORP043,Leslie Garcia,,,Claims Analyst,Junior,6000,52,Female,Female,0,Yes
EMP01230,CORP044,Samantha Perez,,,Insurance Officer,Junior,5000,25,Female,Female,1,Yes
EMP01231,CORP044,Lisa Gallagher,,,Insurance Officer,Senior,12000,52,Male,Female,4,Yes
EMP01232,CORP044,James Jordan,,,Insurance Officer,Mid,8000,42,Female,Male,3,No
EMP01233,CORP044,Nicholas Dunn,,,Claims Analyst,Senior,14000,29,Female,Male,3,Yes
EMP01234,CORP044,Carrie Conner,,,Claims Analyst,Junior,6000,39,Female,Female,4,Yes
EMP01235,CORP044,Thomas Powell,,,Claims Analyst,Junior,6000,32,Female,Male,0,Yes
EMP01236,CORP044,Maria Patterson,Mrs.,,Claims Analyst,Mid,9000,39,Male,Female,3,No
EMP01237,CORP044,George Rollins,,,Insurance Officer,Senior,12000,58,Male,Male,0,No
EMP01238,CORP044,Jessica Alexander,,,Claims Analyst,Mid,9000,39,Female,Female,4,No
EMP01239,CORP044,Julie Webb,,,Insurance Officer,Mid,8000,27,Male,Female,1,Yes
EMP01240,CORP044,Christopher Spencer,,,Claims Analyst,Junior,6000,28,Female,Male,4,No
EMP01241,CORP044,Michael Davis,,,Claims Analyst,Senior,14000,39,Male,Male,1,Yes
EMP01242,CORP044,Michelle Miller,,,Insurance Officer,Junior,5000,57,Male,Female,2,Yes
EMP01243,CORP044,Jeffrey Miller,,,Insurance Officer,Junior,5000,42,Male,Male,0,Yes
EMP01244,CORP044,Adam Burton,,,Insurance Officer,Junior,5000,29,Female,Male,4,Yes
EMP01245,CORP044,Ashley Garrett,,,Insurance Officer,Junior,5000,50,Female,Female,4,No
EMP01246,CORP044,Christopher Galvan,,,Insurance Officer,Senior,12000,41,Female,Male,2,No
EMP01247,CORP044,Sheila Barrett,,,Claims Analyst,Mid,9000,53,Female,Female,3,Yes
EMP01248,CORP044,Susan May,,,Insurance Officer,Junior,5000,57,Male,Female,1,Yes
EMP01249,CORP044,Michael Weaver,,,Insurance Officer,Junior,5000,34,Female,Male,0,Yes
EMP01250,CORP044,Angela Braun,,,Claims Analyst,Senior,14000,53,Male,Female,4,Yes
EMP01251,CORP044,Robin Wilson,,,Insurance Officer,Junior,5000,30,Male,Male,1,Yes
EMP01252,CORP044,Ryan Rose,,,Claims Analyst,Mid,9000,32,Male,Male,1,Yes
EMP01253,CORP044,Gail Bishop,,,Claims Analyst,Junior,6000,28,Female,Female,0,Yes
EMP01254,CORP044,Martin Navarro,,,Insurance Officer,Junior,5000,42,Female,Male,3,Yes
EMP01255,CORP044,Michele Taylor,Dr.,,Claims Analyst,Senior,14000,35,Female,Female,3,No
EMP01256,CORP044,Kim Williams,,,Insurance Officer,Senior,12000,31,Female,Female,2,No
EMP01257,CORP044,Brent Fry,,,Claims Analyst,Mid,9000,56,Male,Male,3,Yes
EMP01258,CORP044,Michael Arias,,,Insurance Officer,Mid,8000,47,Male,Male,3,No
EMP01259,CORP044,Melissa Miller,Mrs.,DVM,Claims Analyst,Junior,6000,33,Female,Female,2,Yes
EMP01260,CORP044,Angela Yang,,,Insurance Officer,Mid,8000,54,Male,Female,3,Yes
EMP01261,CORP044,Mary Adkins,,,Claims Analyst,Senior,14000,58,Male,Female,4,No
EMP01262,CORP044,Samuel Meyer,,,Insurance Officer,Junior,5000,37,Male,Male,4,Yes
EMP01263,CORP045,Brian Sutton,,,Network Engineer,Junior,7500,55,Male,Male,0,Yes
EMP01264,CORP045,Michael May,,,Software Engineer,Junior,8500,26,Female,Male,3,Yes
EMP01265,CORP045,Stephen Mcgrath,,,Software Engineer,Junior,8500,40,Female,Male,2,Yes
EMP01266,CORP045,Paul Smith,,,Network Engineer,Senior,17000,40,Male,Male,1,No
EMP01267,CORP045,Marco Martin,,,Network Engineer,Mid,12000,34,Female,Male,4,No
EMP01268,CORP045,Joseph Short,,,Software Engineer,Junior,8500,27,Male,Male,0,No
EMP01269,CORP045,Jennifer Ponce,,,Network Engineer,Mid,12000,43,Male,Female,1,Yes
EMP01270,CORP045,Rebecca Woods,,,Network Engineer,Mid,12000,40,Male,Female,4,Yes
EMP01271,CORP045,Christy Owens,,,Software Engineer,Mid,13000,28,Male,Female,4,Yes
EMP01272,CORP045,Justin Alvarado,,,Network Engineer,Mid,12000,34,Female,Male,2,No
EMP01273,CORP045,Todd Nelson,,,Network Engineer,Senior,17000,23,Female,Male,3,Yes
EMP01274,CORP045,Jeff Gomez,Mr.,,Software Engineer,Junior,8500,41,Male,Male,4,No
EMP01275,CORP045,Jennifer Jackson,,,Network Engineer,Mid,12000,33,Female,Female,0,Yes
EMP01276,CORP045,Lisa Pugh,,,Network Engineer,Junior,7500,44,Female,Female,4,Yes
EMP01277,CORP045,Kathleen Reynolds,,,Software Engineer,Junior,8500,49,Male,Female,0,Yes
EMP01278,CORP045,Teresa Johnson,Mrs.,,Network Engineer,Mid,12000,55,Female,Female,1,Yes
EMP01279,CORP045,Kim Montes,,,Software Engineer,Mid,13000,25,Male,Female,0,No
EMP01280,CORP045,Amanda Brown,,,Software Engineer,Senior,19000,42,Male,Female,1,No
EMP01281,CORP045,Gabriela Weaver,,,Software Engineer,Senior,19000,51,Female,Female,1,Yes
EMP01282,CORP045,Anthony Ross,,,Software Engineer,Senior,19000,52,Female,Male,1,Yes
EMP01283,CORP045,Connie Ward,Dr.,,Software Engineer,Senior,19000,53,Male,Female,0,Yes
EMP01284,CORP045,Austin Moore,,,Software Engineer,Senior,19000,46,Male,Male,4,No
EMP01285,CORP045,Evan Johnson,,,Software Engineer,Mid,13000,56,Male,Male,2,Yes
EMP01286,CORP045,Ryan Michael,,,Network Engineer,Mid,12000,33,Female,Male,1,No
EMP01287,CORP045,Jimmy Miller,,,Network Engineer,Senior,17000,29,Male,Male,1,No
EMP01288,CORP045,William Robinson,,,Software Engineer,Mid,13000,43,Male,Male,4,Yes
EMP01289,CORP045,Jeffrey Lara,,,Network Engineer,Senior,17000,53,Male,Male,4,No
EMP01290,CORP045,Daniel Meyer,,,Network Engineer,Junior,7500,39,Female,Male,3,Yes
EMP01291,CORP045,Jonathan Mendez,,,Network Engineer,Senior,17000,38,Male,Male,1,No
EMP01292,CORP046,Anthony Coleman,,,Network Engineer,Mid,12000,52,Male,Male,2,No
EMP01293,CORP046,Matthew Smith,,,Software Engineer,Junior,8500,45,Female,Male,3,No
EMP01294,CORP046,William Robertson,,,Software Engineer,Mid,13000,34,Female,Male,2,Yes
EMP01295,CORP046,Michelle Espinoza,,,Software Engineer,Senior,19000,41,Female,Female,3,No
EMP01296,CORP046,Diane Pittman,,,Network Engineer,Mid,12000,50,Female,Female,4,No
EMP01297,CORP046,Chad Taylor,Mr.,,Software Engineer,Mid,13000,36,Female,Male,2,Yes
EMP01298,CORP046,Gloria Gentry,,,Software Engineer,Senior,19000,43,Female,Female,1,Yes
EMP01299,CORP046,William Walker,,,Network Engineer,Senior,17000,39,Female,Male,3,Yes
EMP01300,CORP046,Jonathan Acevedo,,,Network Engineer,Junior,7500,50,Female,Male,2,No
EMP01301,CORP046,Christopher Smith,,,Network Engineer,Senior,17000,46,Male,Male,4,No
EMP01302,CORP046,Adrian Cain,,,Network Engineer,Senior,17000,33,Male,Male,0,No
EMP01303,CORP046,Chelsea Johnson,,,Network Engineer,Mid,12000,46,Female,Female,1,Yes
EMP01304,CORP046,Lisa Hayes,,,Software Engineer,Senior,19000,27,Female,Female,2,Yes
EMP01305,CORP046,Anthony Riley,,,Software Engineer,Senior,19000,36,Male,Male,3,Yes
EMP01306,CORP046,Paul Webb,,,Network Engineer,Mid,12000,37,Female,Male,1,Yes
EMP01307,CORP046,William Huffman,,,Network Engineer,Junior,7500,52,Male,Male,4,No
EMP01308,CORP046,Ashley Mccarty,,,Network Engineer,Senior,17000,28,Male,Female,1,No
EMP01309,CORP046,Allen Chavez,,,Network Engineer,Mid,12000,25,Male,Male,0,Yes
EMP01310,CORP046,Amy Benton,,,Network Engineer,Junior,7500,28,Male,Female,4,Yes
EMP01311,CORP046,Joshua Larson,,,Software Engineer,Mid,13000,47,Female,Male,2,No
EMP01312,CORP046,Joshua Thompson,,,Network Engineer,Senior,17000,40,Male,Male,2,No
EMP01313,CORP046,Rhonda Torres,,,Network Engineer,Mid,12000,45,Male,Female,2,No
EMP01314,CORP046,Alicia Lloyd,,,Network Engineer,Junior,7500,34,Male,Female,4,No
EMP01315,CORP046,Tracy Stanton,,,Network Engineer,Senior,17000,49,Female,Female,0,No
EMP01316,CORP046,Lisa Brooks,,,Software Engineer,Mid,13000,37,Male,Female,2,No
EMP01317,CORP046,Elizabeth Baker,,,Software Engineer,Senior,19000,44,Female,Female,4,No
EMP01318,CORP046,Manuel Carey,,,Network Engineer,Junior,7500,30,Female,Male,0,Yes
EMP01319,CORP046,Nicole Smith,,,Software Engineer,Senior,19000,41,Female,Female,2,No
EMP01320,CORP046,Patrick Davenport,,,Software Engineer,Junior,8500,55,Female,Male,3,No
EMP01321,CORP046,Cassandra Harrison,,,Software Engineer,Junior,8500,46,Male,Female,0,Yes
EMP01322,CORP046,April Perry,,,Software Engineer,Junior,8500,37,Male,Female,1,Yes
EMP01323,CORP046,Vincent Brown,,,Network Engineer,Junior,7500,55,Female,Male,4,Yes
EMP01324,CORP046,Jessica Ross,,,Network Engineer,Mid,12000,34,Male,Female,0,No
EMP01325,CORP046,Jennifer Pugh,,,Software Engineer,Senior,19000,56,Female,Female,1,Yes
EMP01326,CORP046,Amanda Henson,,,Software Engineer,Mid,13000,33,Female,Female,2,Yes
EMP01327,CORP046,Kristen Cooper,,,Software Engineer,Junior,8500,34,Female,Female,0,Yes
EMP01328,CORP046,Jordan Barnett,,,Network Engineer,Senior,17000,31,Male,Male,1,No
EMP01329,CORP046,Melissa Jenkins,,,Software Engineer,Senior,19000,56,Male,Female,4,Yes
EMP01330,CORP046,Michael Chandler,,,Software Engineer,Mid,13000,58,Female,Male,2,No
EMP01331,CORP047,Jenna Cook,,,Network Engineer,Mid,12000,33,Female,Female,0,No
EMP01332,CORP047,Regina Taylor,,,Software Engineer,Junior,8500,23,Male,Female,2,No
EMP01333,CORP047,Emily Rose,,,Software Engineer,Junior,8500,51,Female,Female,2,Yes
EMP01334,CORP047,James Randolph,,,Network Engineer,Mid,12000,37,Male,Male,2,No
EMP01335,CORP047,Amy Vargas,,,Network Engineer,Senior,17000,40,Female,Female,2,No
EMP01336,CORP047,Tina Adams,,,Network Engineer,Senior,17000,27,Male,Female,1,No
EMP01337,CORP047,Tiffany Hardy,,,Network Engineer,Senior,17000,53,Female,Female,0,No
EMP01338,CORP047,Christopher Love,,,Software Engineer,Mid,13000,44,Male,Male,0,Yes
EMP01339,CORP047,Nicholas Hays,,,Software Engineer,Senior,19000,49,Female,Male,1,Yes
EMP01340,CORP047,Jacob Francis,,,Network Engineer,Junior,7500,42,Male,Male,2,Yes
EMP01341,CORP047,Lisa Sanchez,,,Network Engineer,Mid,12000,30,Female,Female,4,Yes
EMP01342,CORP047,Michael Jones,,,Software Engineer,Senior,19000,27,Female,Male,2,No
EMP01343,CORP047,Krystal Ramirez,,,Software Engineer,Junior,8500,48,Female,Female,0,No
EMP01344,CORP047,Hannah Hughes,,,Software Engineer,Junior,8500,32,Female,Female,3,Yes
EMP01345,CORP047,Christopher Ho,,,Network Engineer,Senior,17000,23,Male,Male,1,No
EMP01346,CORP047,Katherine Ayala,,,Software Engineer,Mid,13000,31,Male,Female,1,Yes
EMP01347,CORP047,Lisa Brown,,,Network Engineer,Junior,7500,58,Female,Female,1,No
EMP01348,CORP047,Joseph Hansen,,,Network Engineer,Senior,17000,40,Female,Male,1,No
EMP01349,CORP048,Madison Garner,,,Network Engineer,Mid,12000,33,Female,Female,0,No
EMP01350,CORP048,Grant Newman,,,Software Engineer,Senior,19000,36,Female,Male,3,No
EMP01351,CORP048,Mary Williams,,,Network Engineer,Senior,17000,35,Male,Female,4,Yes
EMP01352,CORP048,Amanda Patel,,,Software Engineer,Mid,13000,29,Female,Female,2,No
EMP01353,CORP048,William Young,,,Software Engineer,Mid,13000,56,Female,Male,4,Yes
EMP01354,CORP048,Shelia Gillespie,,,Network Engineer,Senior,17000,26,Female,Female,0,Yes
EMP01355,CORP048,Ashley Bates,,,Software Engineer,Senior,19000,37,Male,Female,1,Yes
EMP01356,CORP048,Andrew Strong,,,Software Engineer,Mid,13000,40,Female,Male,3,Yes
EMP01357,CORP048,Susan Martin,,,Network Engineer,Senior,17000,58,Male,Female,0,No
EMP01358,CORP048,Megan Fernandez,,,Network Engineer,Senior,17000,43,Male,Female,1,Yes
EMP01359,CORP048,Jose Walker,,,Software Engineer,Junior,8500,53,Female,Male,2,No
EMP01360,CORP048,Matthew Liu,,,Software Engineer,Junior,8500,39,Male,Male,1,No
EMP01361,CORP048,Christopher Myers,,,Software Engineer,Mid,13000,25,Male,Male,0,No
EMP01362,CORP048,Olivia White,,,Software Engineer,Junior,8500,27,Female,Female,0,No
EMP01363,CORP048,Marcus Fuller,,,Software Engineer,Mid,13000,31,Male,Male,1,No
EMP01364,CORP048,John Wall,,,Network Engineer,Junior,7500,51,Female,Male,2,No
EMP01365,CORP048,Michael Wilson,,,Network Engineer,Junior,7500,42,Female,Male,2,Yes
EMP01366,CORP048,Meghan Nelson,,,Software Engineer,Senior,19000,34,Female,Female,2,No
EMP01367,CORP048,Anna Giles,,DVM,Network Engineer,Mid,12000,42,Female,Female,1,No
EMP01368,CORP048,William Terry,,,Software Engineer,Senior,19000,48,Male,Male,0,No
EMP01369,CORP048,Joseph Cox,,,Software Engineer,Junior,8500,28,Female,Male,3,No
EMP01370,CORP048,Robert Greer,,,Network Engineer,Junior,7500,51,Female,Male,2,Yes
EMP01371,CORP048,Patricia Elliott,,,Network Engineer,Mid,12000,55,Male,Female,4,No
EMP01372,CORP048,Oscar Ward,,,Software Engineer,Senior,19000,48,Male,Male,0,Yes
EMP01373,CORP048,Laura Davis,,,Network Engineer,Junior,7500,55,Male,Female,2,No
EMP01374,CORP048,Katelyn Edwards,,,Software Engineer,Mid,13000,28,Female,Female,0,No
EMP01375,CORP049,Robert Anderson,,,Software Engineer,Senior,19000,54,Female,Male,3,No
EMP01376,CORP049,Edward Powell,,,Network Engineer,Junior,7500,49,Female,Male,0,Yes
EMP01377,CORP049,Teresa Johnston,,,Network Engineer,Senior,17000,51,Female,Female,2,Yes
EMP01378,CORP049,Felicia Clarke,Mrs.,,Software Engineer,Mid,13000,45,Male,Female,4,No
EMP01379,CORP049,Peter Fox,,,Network Engineer,Senior,17000,33,Female,Male,0,Yes
EMP01380,CORP049,Mary Miller,,,Software Engineer,Mid,13000,23,Female,Female,1,No
EMP01381,CORP049,Stacey Willis,,,Network Engineer,Mid,12000,28,Female,Female,0,No
EMP01382,CORP049,Christopher Thornton,,,Software Engineer,Junior,8500,26,Male,Male,3,No
EMP01383,CORP049,Tonya Parrish,,,Software Engineer,Senior,19000,50,Female,Female,2,No
EMP01384,CORP049,Kayla Long,,,Software Engineer,Mid,13000,57,Female,Female,1,Yes
EMP01385,CORP049,Cassandra Austin,,,Network Engineer,Senior,17000,36,Male,Female,3,No
EMP01386,CORP049,Tanya Garza,,,Software Engineer,Mid,13000,52,Male,Female,0,Yes
EMP01387,CORP049,Matthew Christian,,,Software Engineer,Mid,13000,34,Female,Male,0,Yes
EMP01388,CORP049,Jordan Chung,,,Network Engineer,Junior,7500,47,Male,Male,2,Yes
EMP01389,CORP049,Lauren Wilson,,,Network Engineer,Junior,7500,53,Female,Female,2,Yes
EMP01390,CORP049,Sherry Washington,,,Network Engineer,Junior,7500,28,Female,Female,0,No
EMP01391,CORP049,Brett Collins,,,Software Engineer,Senior,19000,42,Female,Male,3,Yes
EMP01392,CORP049,Mario Lane,,,Software Engineer,Mid,13000,49,Female,Male,1,No
EMP01393,CORP049,Scott Hill,,,Network Engineer,Junior,7500,44,Male,Male,2,Yes
EMP01394,CORP049,Kelli Sheppard,,,Software Engineer,Senior,19000,29,Female,Female,4,Yes
EMP01395,CORP049,Elaine Everett,,,Network Engineer,Mid,12000,51,Male,Female,2,Yes
EMP01396,CORP049,Brittney Ward,,,Software Engineer,Mid,13000,26,Male,Female,3,No
EMP01397,CORP049,Jessica Davis,,,Network Engineer,Senior,17000,45,Male,Female,2,No
EMP01398,CORP049,Joshua Morgan,,DDS,Network Engineer,Junior,7500,40,Male,Male,1,No
EMP01399,CORP049,Jason Burns,Mr.,MD,Software Engineer,Mid,13000,54,Male,Male,4,Yes
EMP01400,CORP049,Jessica Mccall,,,Network Engineer,Mid,12000,47,Male,Female,0,No
EMP01401,CORP050,Mark Blevins,,DVM,Accountant,Senior,13000,51,Female,Male,4,Yes
EMP01402,CORP050,Samuel Hester,,,Accountant,Mid,8500,57,Male,Male,1,Yes
EMP01403,CORP050,Charlotte Peters,,,Accountant,Senior,13000,25,Female,Female,2,No
EMP01404,CORP050,Michael Chavez,,,Relationship Manager,Senior,14500,51,Male,Male,3,No
EMP01405,CORP050,Samantha Clayton,,,Accountant,Mid,8500,54,Female,Female,3,Yes
EMP01406,CORP050,Jane Foster,,,Accountant,Junior,5500,58,Female,Female,0,Yes
EMP01407,CORP050,Carl Ross,Mr.,Jr.,Relationship Manager,Junior,6000,50,Female,Male,3,Yes
EMP01408,CORP050,Andrew Macdonald,,,Accountant,Mid,8500,27,Male,Male,0,Yes
EMP01409,CORP050,John Jones,,,Accountant,Senior,13000,24,Male,Male,1,Yes
EMP01410,CORP050,Matthew Brown,,,Relationship Manager,Mid,9500,42,Male,Male,2,Yes
EMP01411,CORP050,Janet Leblanc,,,Accountant,Junior,5500,32,Female,Female,1,Yes
EMP01412,CORP050,Kimberly Sexton,,,Accountant,Senior,13000,54,Female,Female,2,Yes
EMP01413,CORP050,Julia Byrd,,,Relationship Manager,Mid,9500,48,Male,Female,4,Yes
EMP01414,CORP050,Alicia Sharp,,,Relationship Manager,Mid,9500,40,Male,Female,4,No
EMP01415,CORP050,Douglas Phillips,,,Relationship Manager,Senior,14500,31,Male,Male,0,No
EMP01416,CORP050,Luis Harris,,,Relationship Manager,Senior,14500,23,Female,Male,2,No
EMP01417,CORP050,Sean Morgan,,,Accountant,Mid,8500,40,Female,Male,2,Yes
EMP01418,CORP050,Sean Anderson,,,Relationship Manager,Mid,9500,26,Male,Male,3,No
EMP01419,CORP050,Brittany Lowe,,,Relationship Manager,Senior,14500,38,Female,Female,1,No
EMP01420,CORP051,Rhonda Edwards,,,Relationship Manager,Junior,6000,40,Female,Female,2,Yes
EMP01421,CORP051,Zachary Lamb,,,Accountant,Senior,13000,57,Male,Male,1,Yes
EMP01422,CORP051,Jessica Lowery,,,Accountant,Mid,8500,46,Female,Female,3,Yes
EMP01423,CORP051,Marissa Walker,,,Relationship Manager,Mid,9500,28,Male,Female,1,Yes
EMP01424,CORP051,Brian Bell,,,Relationship Manager,Junior,6000,58,Male,Male,1,Yes
EMP01425,CORP051,Kristine Fuentes,,,Accountant,Mid,8500,25,Female,Female,3,No
EMP01426,CORP051,Sherri Murphy,,,Relationship Manager,Junior,6000,42,Female,Female,1,No
